STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDB,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,IDA blend,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,94.4904174804688,90.6815490722656,83.7285232543945,80.3761596679688,80.3864898681641,79.4998626708984,71.1263122558594,82.7778015136719,75.5693130493164,78.2678985595703,78.0225830078125,83.949089050293,83.5935516357422,82.2776184082031,82.0767288208008,,76.7880783081055,70.3634414672852,67.1895065307617,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COG,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,"Congo, Rep.",Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,59.2127685546875,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PLW,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Palau,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,90.4109589041096,90.7894736842105,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COL,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Colombia,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,96.4469985961914,,96.4373168945312,96.449951171875,97.1904678344727,97.4431228637695,98.2514724731445,99.0669708251953,97.5270767211914,98.1451873779297,98.3408737182617,,99.1574172973633,98.2218017578125,97.4715728759766,97.981559753418,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FSM,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,"Micronesia, Fed. Sts.",Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,3.84846662657847,4.89328474752733,5.85507246376812,,33.5532516493874,30.9500489715965,28.1314168377823,31.0886644219977,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUN,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Tunisia,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,100.0,100.0,,100.0,,100.0,95.945068359375,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NER,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Niger,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,28.1661396026611,29.9941501617432,,20.9295997619629,,,,16.5811965811966,,,,,,,,,,,,,30.6791756875952,51.9539576524087
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,WLD,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,World,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,82.5311737060547,82.9058303833008,83.9627075195312,81.8504104614258,82.3589782714844,83.431022644043,82.1278381347656,81.3213882446289,81.4607315063477
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NIC,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Nicaragua,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,47.8063812255859,44.6365089416504,44.6327705383301,,,45.9627799987793,52.503849029541,52.8227310180664,59.9299201965332,58.9458084106445,,52.5680999755859,,,,,,,,,,,,37.0030403137207,18.3844890594482,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAN,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Panama,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,77.3018112182617,81.9008636474609,93.4786911010742,81.1247024536133,,83.4378280639648,82.9673004150391,89.9613876342773,90.591796875,90.9326934814453,89.8506698608398,88.3465758607643,87.2835636849407,,,95.7073128214068,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LDC,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Least developed countries: UN classification,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,66.3436584472656,65.3707427978516,65.4232864379883,64.5192031860352,62.9318199157715,61.7843589782715,62.22119140625,60.4873085021973,61.529468536377,60.0306282043457,60.8656806945801,59.728458404541,58.8032684326172,58.2197303771973,58.3465995788574,58.214111328125,58.0135383605957,60.1665000915527,61.5590209960938,63.3730583190918,63.3081016540527,62.2353286743164,60.1446914672852,60.4923400878906,59.1596603393555,57.1731414794922,56.7305908203125
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,STP,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,São Tomé and Príncipe,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,44.5923500061035,,,48.171501159668,36.3977508544922,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRN,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,"Iran, Islamic Rep.",Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,100.0,100.0,,97.2595596313477,97.526008605957,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRA,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Brazil,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,79.6424407958984,80.1265716552734,79.5705413818359,72.0767211914062,71.780158996582,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Ethiopia,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,64.0967025756836,,48.056522629531,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARM,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Armenia,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,74.5865380783485,76.1783598898807,75.0072520823837,82.2083545593479,85.0266024828984,85.6661941885188
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ARB,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Arab World,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,82.4288482666016,82.1020584106445,84.5305404663086,86.6735687255859,86.6251525878906,84.9144668579102,86.5154800415039,89.1370391845703,83.607536315918,83.5204696655273
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HND,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Honduras,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,64.4027099609375,,,,,,,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,"Korea, Rep.",Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SYC,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Seychelles,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,87.5675735473633,85.5442199707031,86.2676086425781,84.3809509277344,,84.8739471435547,,,,,98.537483215332,93.2885894775391,,,79.6694214876033,84.5378151260504,86.5454545454545,98.8654781199352,88.7147335423197,90.2362204724409,100.0,89.3982808022923,91.7134831460674,,90.8284023668639,90.1569186875892,90.8835904628331
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PNG,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Papua New Guinea,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,100.0,,,,,,,,,,,,,,100.0,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BFA,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Burkina Faso,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,50.0356101989746,,48.0336709193739,48.3296994237658,48.8618316569614,46.910998133728,59.9629455665153,59.5218102267203,58.2339716568309,59.7505730322883,60.8344370860927,63.9856053149606,66.6358717170384,69.4532158883164,64.8720642860314,67.1572560059513
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RWA,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Rwanda,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,53.3586692810059,,,,82.9646233310594,83.4754660381401,89.1704527651574,,51.5258136545098,58.9190066547638,58.6666097571386,61.4701338825953,66.1182955268179,,78.7143956889915,77.7946588338566,76.3056984037335,68.9750611816805
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ATG,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Antigua and Barbuda,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,47.2081184387207,,,,,,,,,41.2979393005371,42.9394798278809,47.0255012512207,,,55.1928787231445,44.2528735632184,,51.1685104370117,47.692310333252,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCN,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Latin America & Caribbean,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,83.0105590820312,,,,77.9215774536133,79.3628005981445,77.5350494384766,77.9082717895508,78.7891311645508,79.2888565063477,80.4045104980469,80.4953231811523,79.8498916625977,80.1438217163086,80.4881896972656,76.9158172607422,75.8703079223633,75.4978103637695
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FJI,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Fiji,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,96.0711822509766,,,,100.0,100.0,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SGP,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Singapore,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,99.4870223999023,98.968147277832,99.2689514160156,,,,,,,98.9989599583983,99.0019425279657,98.2977280434045,97.8713144116837,98.1781517279744,98.0791982740622,98.0581833700832,98.242776266451,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BGD,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Bangladesh,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,53.5835760942814,56.171025449082,58.0366939972343,,,62.6054496765137,66.4514617919922,,,61.6726213344893,63.2868142706897,64.271464999144,65.014064826229,55.0060347391069
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLA,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Latin America & Caribbean (IDA & IBRD),Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,78.8556976318359,,77.2986831665039,78.2174072265625,78.7940292358398,79.9333114624023,80.0261764526367,79.4280700683594,79.7663726806641,80.176139831543,76.6172790527344,75.749137878418,75.4052734375
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDX,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,IDA only,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,72.5069274902344,71.9093322753906,70.7337036132812,69.26953125,67.4589309692383,64.4055709838867,64.977897644043,62.9564514160156,63.3907203674316,62.1786003112793,62.5287017822266,61.6496315002441,60.1170501708984,59.5765991210938,59.6800117492676,61.0217895507812,61.6675682067871,63.5504188537598,64.227653503418,65.7747573852539,65.3545608520508,64.143669128418,62.2461814880371,62.4612693786621,61.2033195495605,59.5112915039062,59.1228103637695
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDV,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Maldives,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,75.552490234375,,,,81.4902420043945,,,,,,,,94.8938611589214,98.3116883116883,93.8768933290364,98.8486842105263,92.1031426269138,93.4049537451507,94.8640483383686,96.530612244898,98.3356070941337,93.5656204223633,,,98.4790874524718,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KNA,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,St. Kitts and Nevis,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,28.1818199157715,34.5744705200195,40.4255294799805,40.5275802612305,35.391918182373,39.0428199768066,,39.8210296630859,35.7314109802246,49.8866195678711,47.0967712402344,55.5555610656738,53.125,,50.6796112060547,59.7302513122559,61.6698292220114,59.5660749506903,58.719646799117,59.0123456790123,59.9173553719008,54.9618320610687,55.2102376599634,51.6007532956685,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,COM,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Comoros,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,51.1915283203125,,,,,,,,,,,,,,,,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDA,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,IDA total,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,77.7779998779297,74.6172637939453,75.5534286499023,74.0714721679688,72.5893707275391,69.1437835693359,68.5793685913086,68.0755310058594,66.7476501464844,63.7201690673828,68.0590209960938,66.5911865234375,68.1512985229492,69.2487716674805,71.7311477661133,72.7240982055664,72.058952331543,71.3823165893555,70.3147430419922,68.4675521850586,65.0713806152344,62.8219108581543,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HIC,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,High income,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,93.6299591064453,93.8007736206055,93.9835510253906,94.1225280761719,95.2091369628906,95.3305816650391,94.5462875366211,93.5049133300781,93.2310104370117,92.3420333862305,91.7518768310547,91.503288269043,89.7136001586914,87.8444976806641,87.2409133911133,87.6442565917969
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAO,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Lao PDR,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,97.508903503418,97.5891036987305,95.8300476074219,96.4049301147461,98.1410217285156,96.7524719238281,90.6299209594727,94.8520736694336,93.1151428222656,89.5015716552734,99.3332595825195,99.3487777709961,99.4077606201172,99.4762725830078,99.5969161987305,99.6306076049805,99.3391799926758,97.1787109375,95.8458244111349,,97.9106180008295,99.4622801440983,99.6573386636208,93.6741232014388,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LMY,WB_WDI_SE_SEC_TCAQ_ZS,_T,_T,_T,PT,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Trained teachers in secondary education (% of total teachers),0,WB_WDI,PU,A,Annual,Low & middle income,Trained teachers in secondary education (% of total teachers),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,79.1933517456055,79.6166610717773,81.0883102416992,78.6325912475586,79.5288162231445,81.4055480957031,80.3722763061523,79.621711730957,79.7221527099609
